# Carpet timing information at iteration 0 time 0:
# 1: timer name 2: gettimeofday [secs] 3: getrusage [secs] 4: cycle [secs] 5: cycle[avg] [secs] 6: cycle[sdv] [secs] 7: cycle[min] [secs] 8: cycle[max] [secs]
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs1: 6e-06 0 19887 1988.7 217.876 1884 1961
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol/CarpetLib::dh::bs3: 3.9e-05 0 100669 1677.82 352.575 1600 1646
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol: 0.000147 0 374687 37468.7 104048 24425 26985
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs2: 6.5e-05 0 173391 17339.1 12503 13520 15542
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs3: 7e-06 0 17283 1728.3 284.812 1627 1746
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs3: 9e-06 0 17087 1708.7 149.613 1664 1686
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs1: 8e-06 0 19589 1958.9 263.365 1893 1945
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs2: 6e-05 0 160678 16067.8 8366 13040 15701
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl: 0.000598 0 1.54772e+06 171969 85899.2 153623 164414
meta mode/meta mode/global mode/level(2)/leave_local_mode: 0.002633 0.018999 6.22803e+06 39669 376297 10507 17839
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest: 0.000196 0 509268 56585.3 85288.9 38847 38847
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl/CarpetLib::dh::bs2: 0.000351 0 923847 17108.3 22053.5 13731 16627
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl/CarpetLib::dh::bs3: 2.9e-05 0 91685 1697.87 435.826 1627 1713
meta mode/meta mode/global mode/level(3)/leave_singlemap_mode: 0.000538 0.005 1.40242e+06 8876.09 85444.3 4995 6503
meta mode/meta mode/global mode/level(5)/enter_singlemap_mode: 0.000436 0.005999 1.15986e+06 7340.87 71497.3 4833 5240
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl/CarpetLib::dh::bs1: 4.3e-05 0 110116 2039.19 863.308 1909 2031
meta mode/meta mode/global mode/level(2): 33.691 495.746 8.73829e+10 3.64095e+09 7.4565e+10 17077 1.48573e+06
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest/CarpetLib::dh::bs3: 5e-06 0 18537 2059.67 981.924 1722 1756
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest/CarpetLib::dh::bs1: 6e-06 0 18765 2085 189.114 2012 2104
meta mode/meta mode/global mode/level(2)/enter_local_mode: 0.008133 0.074987 2.12017e+07 135043 1.09135e+06 39009 160512
meta mode/meta mode/global mode/level(2)/enter_singlemap_mode: 0.000511 0.004 1.35875e+06 8599.7 98498.4 4872 6417
meta mode/meta mode/global mode/level(2)/leave_singlemap_mode: 0.000763 0.004999 1.94283e+06 12296.4 97636.9 4870 6620
meta mode/meta mode/global mode/level(3)/enter_local_mode: 0.005826 0.06999 1.52253e+07 96976.6 1.315e+06 38765 140712
meta mode/meta mode/global mode/level(5): 19.7138 302.897 5.11308e+10 2.13045e+09 4.33116e+10 15252 940071
meta mode/meta mode/global mode/level(4): 13.3549 204.921 3.46381e+10 1.44325e+09 2.92475e+10 15199 708690
meta mode/meta mode/global mode/level(3)/leave_local_mode: 0.001685 0.021999 4.14405e+06 26395.2 293665 10859 16894
meta mode/meta mode/global mode/level(3)/enter_singlemap_mode: 0.000416 0.007 1.07629e+06 6811.94 64991.5 4757 5809
meta mode/meta mode/global mode/level(3): 9.76165 148.982 2.53183e+10 1.05493e+09 2.12133e+10 16034 557407
meta mode/meta mode/global mode/level(1)/leave_singlemap_mode: 0.000748 0.004998 1.92136e+06 12160.5 95529.3 5013 6555
meta mode/meta mode/global mode/level(1)/enter_local_mode: 0.007497 0.057994 1.95581e+07 124574 1.01308e+06 38758 132640
meta mode/meta mode/global mode/level(1)/enter_singlemap_mode: 0.000515 0.004 1.36868e+06 8662.51 100779 4916 6509
meta mode/meta mode/global mode/level(1)/leave_local_mode: 0.002623 0.021999 6.21165e+06 39564.7 372623 10694 17744
meta mode/meta mode/global mode/level(4)/leave_local_mode: 0.001784 0.025996 4.38171e+06 27909 308398 10853 16882
meta mode/meta mode/global mode/level(4)/leave_singlemap_mode: 0.000547 0.006 1.45657e+06 9218.8 86281.8 4976 6656
meta mode/meta mode/global mode/level(4)/enter_local_mode: 0.005772 0.074986 1.51194e+07 96302 918484 40211 154388
meta mode/meta mode/global mode/level(5)/enter_local_mode: 0.007246 0.097989 1.88995e+07 120379 981528 38627 150849
meta mode/meta mode/global mode/level(5)/leave_local_mode: 0.002273 0.024992 5.50585e+06 35069.1 338194 10611 17169
meta mode/meta mode/global mode/level(5)/leave_singlemap_mode: 0.000661 0.003 1.73415e+06 10975.7 91554 4958 5955
meta mode/meta mode/global mode/level(6)/enter_local_mode: 0.006437 0.057994 1.68085e+07 107060 846617 36513 117897
meta mode/meta mode/global mode/level(6)/leave_local_mode: 0.002272 0.022997 5.55351e+06 35372.7 341486 10537 17203
meta mode/meta mode/global mode/level(6)/leave_singlemap_mode: 0.000673 0.002999 1.75137e+06 11084.6 89574.4 5007 6097
meta mode/meta mode/global mode/level(6): 19.6715 302.19 5.1021e+10 2.12588e+09 4.32653e+10 14749 901695
meta mode/meta mode/global mode/level(6)/enter_singlemap_mode: 0.000451 0.003999 1.18724e+06 7514.16 77717.6 4928 4982
meta mode/meta mode/global mode/level(7)/enter_local_mode: 0.00636 0.060995 1.66125e+07 105812 837883 35947 117419
meta mode/meta mode/global mode/level(7)/leave_local_mode: 0.002262 0.019996 5.49323e+06 34988.8 340540 10703 16417
meta mode/meta mode/global mode/level(7)/leave_singlemap_mode: 0.000679 0.007999 1.75232e+06 11090.6 93174.4 4830 6353
meta mode/meta mode/global mode/level(7): 19.6933 302.69 5.10777e+10 2.12824e+09 4.33061e+10 14508 906632
meta mode/meta mode/global mode/level(7)/enter_singlemap_mode: 0.000466 0.004997 1.23821e+06 7836.77 103223 4836 5316
meta mode/meta mode/global mode/level(8)/enter_local_mode: 0.006407 0.051992 1.67768e+07 106859 847156 36140 119010
meta mode/meta mode/global mode/level(8)/leave_local_mode: 0.002238 0.027994 5.47623e+06 34880.4 338165 10513 17013
meta mode/meta mode/global mode/level(8)/leave_singlemap_mode: 0.000669 0.006999 1.75118e+06 11083.4 89638.5 4977 5833
meta mode/meta mode/global mode/level(8): 19.6748 302.27 5.10297e+10 2.12624e+09 4.32771e+10 14373 919712
meta mode/meta mode/global mode/level(8)/enter_singlemap_mode: 0.000451 0.003999 1.18002e+06 7468.5 75554.9 4867 5139
meta mode/meta mode/global mode/level(9)/enter_local_mode: 0.006424 0.075988 1.67985e+07 106997 850957 35886 117129
meta mode/meta mode/global mode/level(9)/leave_local_mode: 0.002264 0.019996 5.47714e+06 34886.2 338777 10391 17050
meta mode/meta mode/global mode/level(9)/leave_singlemap_mode: 0.000673 0.006999 1.75266e+06 11092.8 91019.4 4916 5909
main/Initialise/CallInitial/CallRegridInitialMeta/RegridFree: 3e-06 0 8029 8029 0 8029 8029
main/Initialise/CallInitial/CCTK_BASEGRID: 0.117619 1.53576 3.05063e+08 3.05063e+07 8.18891e+07 1.1168e+07 2.13492e+07
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction: 0.11645 1.52377 3.02029e+08 1.11863e+06 5.82441e+07 1664 2025
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns: 0.107291 1.39879 2.78258e+08 1.62724e+06 4.62173e+07 8286 48054
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/ADMBase_SetShiftStateOn: 7e-05 0 180450 18045 54032.5 11201 12360
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/ADMBase_SetDtLapseStateOn: 4.6e-05 0 120295 12029.5 42013.5 7188 7748
meta mode/meta mode/global mode/level(9): 19.6574 302.008 5.09844e+10 1.21391e+09 4.37833e+10 12755 177663
meta mode/meta mode/global mode/level(9)/enter_singlemap_mode: 0.000449 0.005 1.1922e+06 7545.6 82418.6 4863 4952
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/ADMMacros_SetLocalSpatialOrder: 3.3e-05 0 86878 8687.8 2496.2 7448 9012
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/SpatialSpacings: 8.6e-05 0 231955 23195.5 155814 6488 7029
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/ADMBase_SetDtShiftStateOn: 4.8e-05 0 124997 12499.7 40452.6 7931 8473
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/SpatialCoordinates: 0.051283 0.71989 1.33106e+08 1.33106e+07 1.4183e+07 6.42916e+06 1.303e+07
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_SetupRes: 0.000119 0 309255 30925.5 249470 4365 4448
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/AHFinderDirect_setup: 0.000996 0 2.58427e+06 2.58427e+06 0 2.58427e+06 2.58427e+06
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/dissipation_basegrid: 0.010112 0.143979 2.62608e+07 2.62608e+06 2.73539e+06 1.29254e+06 2.57174e+06
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/ML_ADMConstraints_CheckBoundaries: 6.5e-05 0 169064 169064 0 169064 169064
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/ML_BSSN_CheckBoundaries: 0.000146 0 381102 381102 0 381102 381102
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/NaNChecker_ResetCounter: 1.1e-05 0 28909 28909 0 28909 28909
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskZero: 0.004911 0.048991 1.27602e+07 1.27602e+06 1.37291e+06 616273 1.31531e+06
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskOne: 0.009892 0.144982 2.57004e+07 2.57004e+06 2.7633e+06 1.27642e+06 2.58898e+06
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_Setup: 9.3e-05 0 241130 241130 0 241130 241130
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask: 0.000216 0 562197 562197 0 562197 562197
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask/CarpetLib::ggf::recompose_crop: 3e-06 0 8320 4160 1769.18 2909 2909
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask/CarpetLib::ggf::recompose_allocate: 2.2e-05 0 51587 2579.35 7080.36 2022 2101
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask/dh::recompose_free_old: 1.4e-05 0 35173 1758.65 680.671 1643 1749
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/TemporalSpacings: 0.000161 0.001 423894 42389.4 6580.95 38958 43601
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/WeylScal4_CheckBoundaries: 6e-05 0.001 157554 157554 0 157554 157554
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/SymBase_Check: 6.2e-05 0.001999 157359 15735.9 7112.63 10546 16300
main/Initialise/CallInitial/CCTK_INITIAL: 325.38 4811.67 8.43922e+11 8.43922e+10 3.75585e+11 2.09743e+10 4.29752e+10
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_CheckState: 9.7e-05 0.001 251255 251255 0 251255 251255
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskBase_InitMask: 0.004212 0.014997 1.0945e+07 1.0945e+06 879864 632724 1.37543e+06
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/CoordBase_SetupMask: 0.001095 0.004999 2.85442e+06 285442 321081 175130 175130
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/CarpetMaskSetup: 0.006537 0.104983 1.69603e+07 1.69603e+06 2.00638e+06 441743 1.36892e+06
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction: 325.378 4811.63 8.43918e+11 4.96422e+09 4.55856e+11 1850 364501
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns: 325.368 4811.45 8.43891e+11 7.88683e+09 4.53142e+11 13853 84797
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/StaticConformal_InitialiseState: 5.4e-05 0.001 142619 14261.9 73026.2 6057 6491
main/Initialise/CallInitial/CCTK_INITIAL/CarpetLib::ggf::recompose_crop: 4e-06 0 11571 3857 3273.76 2514 2514
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskBase_TestMask: 0.00698 0.101985 1.81077e+07 1.81077e+07 0 1.81077e+07 1.81077e+07
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/Time_Initialise: 2.1e-05 0 55603 55603 0 55603 55603
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_Set: 0.000106 0.000999 273594 273594 0 273594 273594
main/Initialise/CallInitial/CCTK_INITIAL/CarpetLib::ggf::recompose_allocate: 1.4e-05 0.001 39692 3307.67 6532.88 2077 3099
main/Initialise/CallInitial/CCTK_INITIAL/dh::recompose_free_old: 7e-06 0 23236 1936.33 912.112 1584 1875
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/TwoPunctures: 324.722 4802 8.42216e+11 8.42216e+10 3.7558e+11 2.08945e+10 4.28086e+10
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/TwoPunctures_Metadata: 0.000122 0.001 316918 316918 0 316918 316918
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/ADMBase_ShiftZero: 0.105592 1.3268 2.73995e+08 2.73995e+07 2.82445e+07 1.33474e+07 2.72823e+07
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/ADMBase_DtLapseZero: 0.029912 0.381944 7.76586e+07 7.76586e+06 8.27397e+06 3.85841e+06 7.84963e+06
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/ADMBase_DtShiftZero: 0.106315 1.3498 2.75865e+08 2.75865e+07 2.8232e+07 1.34406e+07 2.76924e+07
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/CarpetIOASCIIInit: 1e-05 0 25104 25104 0 25104 25104
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/CarpetIOBasicInit: 5e-06 0 14135 14135 0 14135 14135
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskBase_SetMask: 0.00902 0.102984 2.34447e+07 2.34447e+06 1.78372e+06 1.32356e+06 2.78791e+06
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/CarpetIOScalarInit: 6e-06 0 15615 15615 0 15615 15615
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/ML_BSSN_InitialADMBase1Everywhere: 0.141952 2.23466 3.68293e+08 3.68293e+07 5.40988e+07 1.67518e+07 3.6089e+07
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/ML_BSSN_InitialADMBase2BoundaryScalar: 0.001403 0.017997 3.65297e+06 365297 2.51666e+06 96206 101348
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/ML_BSSN_InitialADMBase2Interior: 0.253628 4.03038 6.5795e+08 6.5795e+07 7.18209e+07 2.91622e+07 6.42618e+07
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/MoL_StartLoop: 0.000139 0.005 359361 35936.1 84424.3 25131 25190
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/PunctureTracker_Init: 0.000222 0.003999 575019 575019 0 575019 575019
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/qlm_init: 7.4e-05 0.001 193287 193287 0 193287 193287
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/ML_BSSN_ExtrapolateGammas: 0.005443 0.082988 1.41287e+07 1.41287e+06 1.26661e+07 75317 77704
main/Initialise/CallInitial/CCTK_POSTINITIAL: 12.5844 68.4146 3.26395e+10 3.26395e+09 2.19753e+10 4.59376e+08 7.07479e+08
main/Initialise/CallRestrict/Restrict/comm_state[0].create: 1.4e-05 0 31850 3538.89 2135.8 3016 3564
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction: 12.582 68.3776 3.26335e+10 6.65989e+07 2.3559e+10 2242 18408
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns: 1.73525 27.6018 4.50061e+09 9.35678e+06 6.60258e+08 6469 11960
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/CarpetIOHDF5_Init: 1.9e-05 0 49635 49635 0 49635 49635
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/CarpetIOHDF5_CloseFiles: 2.6e-05 0 67826 67826 0 67826 67826
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_BSSN_ADMBaseInterior: 0.273032 4.33034 7.08262e+08 7.08262e+07 7.61679e+07 3.01395e+07 6.88902e+07
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs: 10.8255 40.3969 2.80776e+10 4.6796e+08 2.33142e+10 2.54365e+06 1.20149e+07
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Prolongate: 1.59033 24.3953 4.12475e+09 6.87458e+07 1.39712e+09 2888 1.19303e+07
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync: 9.23439 15.9746 2.39508e+10 3.9918e+08 2.33327e+10 54015 54288
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[2].state_get_buffer_sizes.step: 0.03237 0.330948 8.40614e+07 1.40102e+06 2.9921e+07 2444 2554
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[0].create: 9.4e-05 0.001999 210064 3501.07 25486.5 2064 2169
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[3].state_fill_send_buffers.user: 0.039129 0.623906 1.01633e+08 1.69388e+06 2.68959e+07 2361 2826
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[5].state_do_some_work.user: 0.000321 0.003999 846045 14100.8 153246 2410 2450
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[4].state_fill_send_buffers.step: 7.4e-05 0.001 168129 2802.15 8109.79 1771 1872
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[6].state_do_some_work.step: 9.1391 14.6868 2.37037e+10 3.95062e+08 2.32839e+10 2034 2413
main/Initialise/CallRestrict/Restrict: 0.19034 2.92355 4.93672e+08 5.48525e+07 1.91767e+08 1.56527e+07 2.14833e+08
main/Initialise/CallRestrict: 3.89212 60.0019 1.00948e+10 1.00948e+10 0 1.00948e+10 1.00948e+10
main/Initialise/CallRestrict/CCTK_POSTRESTRICTINITIAL/CallFunction: 1.56643 24.4303 4.06278e+09 9.44832e+06 6.12543e+08 11391 14434
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Prolongate/comm_state[4].state_fill_send_buffers.step: 6.2e-05 0.003 155969 2888.31 2906.16 2162 2392
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[7].state_empty_recv_buffers.user: 0.021016 0.257961 5.46395e+07 910658 2.64896e+07 2566 2630
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_ADMConstraints_SelectBoundConds: 0.000158 0.002999 406343 40634.3 193093 18359 18359
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[8].state_empty_recv_buffers.step: 0.000578 0.011998 1.49165e+06 24860.9 1.16856e+06 2343 2371
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/Boundary_ApplyPhysicalBCs: 0.018852 0.298955 4.89155e+07 611444 2.67654e+07 4971 27468
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/CartGrid3D_ApplyBC: 0.000337 0.009999 901569 11269.6 48313.5 4203 10051
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[1].state_get_buffer_sizes.user: 0.000486 0.01 1.25961e+06 20993.5 195447 5732 5836
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ReflectionSymmetry_Apply: 0.022584 0.335949 5.8701e+07 733763 8.42533e+06 2407 204993
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/Boundary_ClearSelection: 0.000198 0.003 494758 6184.48 18077 2777 6607
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_BSSN_ADMBaseBoundaryScalar: 0.000863 0.009999 2.25946e+06 225946 1.34664e+06 81576 84675
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_BSSN_ADMBaseEverywhere: 0.097471 1.55476 2.52919e+08 2.52919e+07 2.41399e+07 1.18581e+07 2.59787e+07
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_BSSN_ADMBase_SelectBCs: 0.000365 0.006 951368 95136.8 353157 56111 56185
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/WeylScal4_SelectBoundConds: 9.9e-05 0.002 254922 25492.2 126413 11721 12244
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_ADMConstraints_evaluate: 0.301319 4.80027 7.81636e+08 7.81636e+07 1.00196e+08 3.26042e+07 7.28741e+07
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_ADMConstraints_evaluate_SelectBCs: 0.000287 0.004998 746557 74655.7 164846 55490 58188
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_BSSN_ConstraintsEverywhere: 0.027962 0.416937 7.26289e+07 7.26289e+06 7.552e+06 3.1727e+06 7.07257e+06
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_BSSN_ConstraintsEverywhere_SelectBCs: 0.000392 0.005 1.02499e+06 102499 353777 57775 65175
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/WeylScal4_psi4_calc_Nth: 0.408342 6.51601 1.05921e+09 1.05921e+08 1.13567e+08 4.56961e+07 1.06257e+08
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_BSSN_ConstraintsInterior_SelectBCs: 0.000427 0.006 1.11612e+06 111612 344721 72455 74678
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/WeylScal4_psi4_calc_Nth_SelectBCs: 0.0003 0.001999 783472 78347.2 146700 61051 61568
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Prolongate/comm_state[1].state_get_buffer_sizes.user: 0.001588 0.020997 4.14782e+06 76811.4 432681 26223 37596
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Prolongate/comm_state[0].create: 0.000135 0.002 341992 6333.19 3276.5 4784 5858
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Prolongate/comm_state[2].state_get_buffer_sizes.step: 0.031909 0.502921 8.28353e+07 1.53399e+06 3.52203e+07 7816 8959
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Prolongate/comm_state[3].state_fill_send_buffers.user: 0.00545 0.070987 1.41757e+07 262512 7.24253e+06 9314 9486
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Prolongate/comm_state[5].state_do_some_work.user: 0.604904 9.55255 1.56922e+09 2.90596e+07 2.84988e+08 10225 1.18067e+07
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Prolongate/comm_state[8].state_empty_recv_buffers.step: 0.442788 6.24405 1.14844e+09 2.12673e+07 1.13597e+09 4970 5812
