# Carpet timing information at iteration 0 time 0:
# 1: timer name 2: gettimeofday [secs] 3: getrusage [secs] 4: cycle [secs] 5: cycle[avg] [secs] 6: cycle[sdv] [secs] 7: cycle[min] [secs] 8: cycle[max] [secs]
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs2: 6.9e-05 0 177300 17730 9692.63 14841 14841
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol: 0.000144 0 377419 37741.9 110857 24394 26141
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs3: 8e-06 0 17621 1762.1 195.123 1688 1688
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs2: 6.7e-05 0 172712 17271.2 25816.3 12826 14667
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl: 0.000583 0 1.51454e+06 168282 92748.5 152941 153149
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs3: 6e-06 0 17780 1778 289.386 1691 1768
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync: 0.000147 0 379110 37911 86695.5 26290 26290
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest: 0.000169 0 438528 48725.3 91312.5 35651 35651
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl/CarpetLib::dh::bs2: 0.000336 0 883505 16361.2 19381.8 12661 15802
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest/CarpetLib::dh::bs1: 8e-06 0 20053 2228.11 377.183 2132 2132
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest/CarpetLib::dh::bs2: 9.1e-05 0 236148 26238.7 11141.2 23085 23085
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl/CarpetLib::dh::bs3: 3.5e-05 0 94882 1757.07 306.59 1688 1719
meta mode/meta mode/global mode/level(2)/enter_local_mode: 0.007398 0.060993 1.93066e+07 122972 889814 39835 171117
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest/CarpetLib::dh::bs3: 9e-06 0 21126 2347.33 535.56 2150 2169
meta mode/meta mode/global mode/level(2)/leave_singlemap_mode: 0.000701 0.008998 1.86132e+06 11780.5 86702.2 4937 6916
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl/CarpetLib::dh::bs1: 4.5e-05 0 113203 2096.35 588.87 2013 2065
main/Initialise/CallInitial/CallRegridInitialMeta/Recompose/CarpetLib::dh::recompose/CarpetLib::ggf::recompose_crop: 0.000731 0 1.87752e+06 1879.4 11843.6 1694 1753
meta mode/meta mode/global mode/level(3)/leave_singlemap_mode: 0.000492 0.005 1.3108e+06 8296.2 65651.7 4937 6479
meta mode/meta mode/global mode/level(3)/leave_local_mode: 0.00162 0.016997 3.93217e+06 25045.7 260337 10672 15799
meta mode/meta mode/global mode/level(4)/enter_local_mode: 0.005408 0.057992 1.4138e+07 90051.2 925748 39594 147163
meta mode/meta mode/global mode/level(2)/enter_singlemap_mode: 0.000493 0.005 1.25006e+06 7911.76 74514.2 4818 6008
meta mode/meta mode/global mode/level(2)/leave_local_mode: 0.002568 0.019997 6.04026e+06 38473 354454 10792 17301
meta mode/meta mode/global mode/level(4): 13.3527 204.761 3.46297e+10 1.4429e+09 2.92315e+10 13768 707485
meta mode/meta mode/global mode/level(3)/enter_local_mode: 0.004756 0.040988 1.24176e+07 79093 627024 39431 134481
meta mode/meta mode/global mode/level(3)/enter_singlemap_mode: 0.000406 0.005 1.06675e+06 6751.59 56076.2 4803 6249
meta mode/meta mode/global mode/level(4)/leave_local_mode: 0.001742 0.018995 4.23262e+06 26959.3 274330 10871 15927
meta mode/meta mode/global mode/level(3): 41.5121 186.105 1.0766e+11 4.48582e+09 8.20006e+10 14177 546960
meta mode/meta mode/global mode/level(1): 31.1267 454.82 8.07257e+10 3.36357e+09 6.89834e+10 16768 1.33231e+06
main/Initialise/CallInitial/CallRegridInitialMeta/Recompose/CarpetLib::dh::recompose/dh::recompose_free_old: 0.000692 0 1.79915e+06 1800.95 7279.83 1618 1710
meta mode/meta mode/global mode/level(1)/enter_singlemap_mode: 0.000483 0.002999 1.24366e+06 7871.28 74442.2 4867 5946
meta mode/meta mode/global mode/level(1)/leave_singlemap_mode: 0.000706 0.004999 1.84342e+06 11667.2 84711.7 5001 7381
meta mode/meta mode/global mode/level(1)/enter_local_mode: 0.006618 0.047995 1.72398e+07 109808 779458 38957 130624
meta mode/meta mode/global mode/level(1)/leave_local_mode: 0.002529 0.020993 5.97474e+06 38055.7 349626 10941 17227
meta mode/meta mode/global mode/level(4)/leave_singlemap_mode: 0.000524 0.002999 1.3703e+06 8672.81 68644.9 4980 6014
meta mode/meta mode/global mode/level(4)/enter_singlemap_mode: 0.000416 0.003 1.11668e+06 7067.61 66458.2 4744 5576
meta mode/meta mode/global mode/level(5)/enter_local_mode: 0.004993 0.058988 1.30573e+07 83167.4 685104 40365 152825
meta mode/meta mode/global mode/level(5)/leave_local_mode: 0.001667 0.027995 4.05222e+06 25810.4 269529 10761 16567
meta mode/meta mode/global mode/level(5)/leave_singlemap_mode: 0.000489 0.005 1.31648e+06 8332.16 67744.6 5001 5913
meta mode/meta mode/global mode/level(5): 19.3117 185.697 5.0084e+10 2.08683e+09 4.30837e+10 13594 614187
meta mode/meta mode/global mode/level(5)/enter_singlemap_mode: 0.000402 0.002999 1.05425e+06 6672.45 58269.4 4796 6240
meta mode/meta mode/global mode/level(6)/enter_local_mode: 0.00433 0.033997 1.13585e+07 72347.3 556942 36788 112112
meta mode/meta mode/global mode/level(6)/leave_local_mode: 0.001649 0.025995 4.05545e+06 25830.9 272113 10718 15209
meta mode/meta mode/global mode/level(6)/leave_singlemap_mode: 0.000507 0.005 1.33945e+06 8477.55 66184.1 4961 6008
meta mode/meta mode/global mode/level(6): 11.4172 167.551 2.96101e+10 1.23375e+09 2.34473e+10 13591 558798
meta mode/meta mode/global mode/level(6)/enter_singlemap_mode: 0.000395 0 1.05005e+06 6645.9 51715.2 4809 5441
meta mode/meta mode/global mode/level(7)/enter_local_mode: 0.004401 0.036994 1.15198e+07 73374.5 575473 37892 113855
meta mode/meta mode/global mode/level(7)/leave_local_mode: 0.00163 0.021998 4.01424e+06 25568.4 268207 10592 15676
meta mode/meta mode/global mode/level(7)/leave_singlemap_mode: 0.000513 0.005998 1.33354e+06 8440.11 69320.1 5005 6069
meta mode/meta mode/global mode/level(7): 11.4224 168.827 2.96236e+10 1.23432e+09 2.34455e+10 13587 545183
meta mode/meta mode/global mode/level(7)/enter_singlemap_mode: 0.000389 0.005 1.03628e+06 6558.7 50182.4 4842 5368
meta mode/meta mode/global mode/level(8)/enter_local_mode: 0.004321 0.034992 1.13134e+07 72060 553589 37734 112599
meta mode/meta mode/global mode/level(8)/leave_local_mode: 0.001651 0.030997 4.02335e+06 25626.5 266547 10731 15563
meta mode/meta mode/global mode/level(8)/leave_singlemap_mode: 0.000516 0.003999 1.34633e+06 8521.07 69035.6 5136 6261
meta mode/meta mode/global mode/level(8): 11.4299 167.279 2.96429e+10 1.23512e+09 2.34346e+10 13449 544621
meta mode/meta mode/global mode/level(8)/enter_singlemap_mode: 0.000389 0.004 1.04517e+06 6615.03 51468.5 4854 5717
meta mode/meta mode/global mode/level(9)/enter_local_mode: 0.004387 0.047992 1.15056e+07 73284.2 575883 38731 110733
meta mode/meta mode/global mode/level(9)/leave_local_mode: 0.001657 0.023992 4.02471e+06 25635.1 269234 10813 15576
meta mode/meta mode/global mode/level(9)/leave_singlemap_mode: 0.0005 0.005999 1.33245e+06 8433.23 69109.5 5084 5937
main/Initialise/CallInitial/CallRegridInitialMeta/RegridFree: 3e-06 0 7369 7369 0 7369 7369
main/Initialise/CallInitial/CCTK_BASEGRID: 1.12649 7.15491 2.92151e+09 2.92151e+08 2.63065e+09 9.72912e+06 1.09745e+07
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction: 1.12531 7.14191 2.91846e+09 1.08091e+07 2.70132e+09 1738 2995
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns: 1.11706 7.03293 2.89702e+09 1.69416e+07 2.69787e+09 8513 251778
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/ADMBase_SetShiftStateOn: 6.5e-05 0 170306 17030.6 55687.9 10394 10645
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/ADMBase_SetDtLapseStateOn: 4.7e-05 0 124506 12450.6 44274.2 7393 7684
meta mode/meta mode/global mode/level(9): 11.4509 168.77 2.96974e+10 7.0708e+08 2.38171e+10 14597 164975
meta mode/meta mode/global mode/level(9)/enter_singlemap_mode: 0.000387 0.002999 1.06244e+06 6724.28 56307 4830 5949
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/ADMMacros_SetLocalSpatialOrder: 0.000924 0.013 2.41178e+06 241178 281995 58696 286765
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/SpatialSpacings: 9.9e-05 0.001 252186 25218.6 175254 6237 6971
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/ADMBase_SetDtShiftStateOn: 4.7e-05 0 118763 11876.3 43836 6873 7360
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/SpatialCoordinates: 0.035991 0.45893 9.34215e+07 9.34215e+06 1.49543e+07 5.90125e+06 6.39244e+06
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_SetupRes: 0.000121 0 313328 31332.8 250633 4683 4784
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/AHFinderDirect_setup: 0.001504 0 3.90166e+06 3.90166e+06 0 3.90166e+06 3.90166e+06
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/dissipation_basegrid: 0.005736 0.069988 1.49125e+07 1.49125e+06 2.39277e+06 896395 1.00414e+06
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/ML_ADMConstraints_CheckBoundaries: 6.5e-05 0 170560 170560 0 170560 170560
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/ML_BSSN_CheckBoundaries: 0.000147 0 381836 381836 0 381836 381836
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/NaNChecker_ResetCounter: 1.1e-05 0 29050 29050 0 29050 29050
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskZero: 0.002864 0.028995 7.44985e+06 744985 1.1792e+06 478859 511830
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskOne: 0.005629 0.080988 1.46305e+07 1.46305e+06 2.35314e+06 925294 998116
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_Setup: 9.5e-05 0 246511 246511 0 246511 246511
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask: 0.000225 0 582999 582999 0 582999 582999
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask/CarpetLib::ggf::recompose_crop: 4e-06 0 10155 5077.5 2906.92 3022 3022
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask/CarpetLib::ggf::recompose_allocate: 2.2e-05 0 57553 2877.65 11329.6 2059 2169
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask/dh::recompose_free_old: 1.3e-05 0 35230 1761.5 884.387 1691 1725
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/TemporalSpacings: 0.000861 0.013999 2.25052e+06 225052 190926 45962 245501
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/SymBase_Check: 5.5e-05 0 139817 13981.7 3731.24 11581 14279
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_CheckState: 8.9e-05 0.001 230963 230963 0 230963 230963
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskBase_InitMask: 0.004546 0.017998 1.18109e+07 1.18109e+06 1.84916e+06 756181 793009
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/CoordBase_SetupMask: 0.000973 0.007998 2.53888e+06 253888 289811 149852 152960
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/CarpetMaskSetup: 0.00524 0.082987 1.35974e+07 1.35974e+06 1.38651e+06 455832 974018
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/StaticConformal_InitialiseState: 4.8e-05 0.001 123645 12364.5 60944 5276 6139
main/Initialise/CallInitial/CCTK_INITIAL/CarpetLib::ggf::recompose_crop: 6e-06 0.001 12816 4272 4031.95 2361 2361
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskBase_SetMask: 0.007105 0.077986 1.84613e+07 1.84613e+06 1.93917e+06 1.18427e+06 1.7056e+06
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/WeylScal4_CheckBoundaries: 6.1e-05 0 158621 158621 0 158621 158621
main/Initialise/CallInitial/CCTK_INITIAL: 295.882 4330.82 7.67358e+11 7.67358e+10 4.096e+11 2.11462e+10 2.31261e+10
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_Set: 0.000105 0.002 272450 272450 0 272450 272450
main/Initialise/CallInitial/CCTK_INITIAL/CarpetLib::ggf::recompose_allocate: 2.1e-05 0 56550 4712.5 21611.8 2297 3316
main/Initialise/CallInitial/CCTK_INITIAL/dh::recompose_free_old: 1.1e-05 0 25354 2112.83 1589 1787 2012
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/TwoPunctures_Metadata: 0.01989 0.209968 5.15871e+07 5.15871e+07 0 5.15871e+07 5.15871e+07
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/TwoPunctures: 295.379 4323.64 7.66054e+11 7.66054e+10 4.09486e+11 2.10745e+10 2.30445e+10
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/ADMBase_ShiftZero: 0.070021 0.837874 1.81712e+08 1.81712e+07 2.87464e+07 1.14991e+07 1.2494e+07
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/ADMBase_DtLapseZero: 0.01705 0.200966 4.42812e+07 4.42812e+06 6.9739e+06 2.78928e+06 3.11122e+06
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/ADMBase_DtShiftZero: 0.069761 0.831875 1.81036e+08 1.81036e+07 2.8662e+07 1.13481e+07 1.25105e+07
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/CarpetIOASCIIInit: 9e-06 0 23853 23853 0 23853 23853
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns: 295.873 4330.7 7.67333e+11 7.17134e+09 4.69957e+11 11575 73840
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/Time_Initialise: 1.8e-05 0 46693 46693 0 46693 46693
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction: 295.881 4330.8 7.67354e+11 4.51385e+09 4.72122e+11 1995 277075
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskBase_TestMask: 1.04365 6.16906 2.70667e+09 2.70667e+09 0 2.70667e+09 2.70667e+09
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/CarpetIOBasicInit: 5e-06 0 14067 14067 0 14067 14067
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/CarpetIOHDF5_Init: 1.9e-05 0 50370 50370 0 50370 50370
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/CarpetIOScalarInit: 6e-06 0 15536 15536 0 15536 15536
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/ML_BSSN_InitialADMBase1Everywhere: 0.120957 1.87572 3.13809e+08 3.13809e+07 9.32321e+07 1.48346e+07 1.89701e+07
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/ML_BSSN_InitialADMBase2BoundaryScalar: 0.001308 0.016998 3.41147e+06 341147 2.36143e+06 88712 91315
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/ML_BSSN_InitialADMBase2Interior: 0.186703 2.96055 4.84322e+08 4.84322e+07 8.6118e+07 2.86813e+07 3.19724e+07
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/MoL_StartLoop: 0.000129 0.001 332825 33282.5 83860.9 23901 23947
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/PunctureTracker_Init: 0.000329 0.003999 856492 856492 0 856492 856492
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/qlm_init: 0.000118 0.002 305983 305983 0 305983 305983
main/Initialise/CallInitial/CCTK_POSTINITIAL: 11.2068 62.3195 2.90644e+10 2.90644e+09 1.89128e+10 4.03066e+08 4.56955e+08
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/ML_BSSN_ExtrapolateGammas: 0.006153 0.093986 1.59691e+07 1.59691e+06 1.44893e+07 68212 68237
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction: 11.2046 62.2515 2.90587e+10 5.93034e+07 2.01141e+10 2373 16349
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns: 1.26956 20.1669 3.29251e+09 6.84513e+06 5.25753e+08 6448 9834
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/CarpetIOHDF5_CloseFiles: 2.7e-05 0.001 71530 71530 0 71530 71530
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_BSSN_ADMBaseInterior: 0.193993 3.07553 5.03235e+08 5.03235e+07 8.9595e+07 3.01875e+07 3.29771e+07
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs: 9.91745 41.6997 2.57205e+10 4.28675e+08 1.98738e+10 5.53707e+06 1.12845e+07
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Prolongate: 1.78316 21.5397 4.62453e+09 7.70755e+07 2.07347e+09 2364 1.02173e+07
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync: 8.13372 20.1169 2.10945e+10 3.51574e+08 1.9723e+10 760274 1.04454e+06
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[1].state_get_buffer_sizes.user: 0.000567 0.005999 1.4822e+06 24703.2 171611 8017 10855
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[3].state_fill_send_buffers.user: 0.038132 0.543919 9.90861e+07 1.65144e+06 2.26509e+07 134111 137880
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[5].state_do_some_work.user: 0.000436 0.029995 1.16742e+06 19456.9 144038 6742 7469
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[4].state_fill_send_buffers.step: 6.6e-05 0.007 163427 2723.78 3947.13 2169 2640
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[6].state_do_some_work.step: 8.03444 18.7072 2.08371e+10 3.47285e+08 1.97199e+10 219370 493948
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[7].state_empty_recv_buffers.user: 0.016849 0.123979 4.38266e+07 730444 8.07235e+06 120218 122151
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_ADMConstraints_SelectBoundConds: 0.000167 0.002 432136 43213.6 185983 22577 23853
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[8].state_empty_recv_buffers.step: 0.000138 0.001 351241 5854.02 15336.7 3805 5652
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/Boundary_ApplyPhysicalBCs: 0.013599 0.213965 3.53103e+07 441379 1.89287e+07 5072 25104
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[0].create: 7.4e-05 0.005999 187518 3125.3 23434.3 1903 2258
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[2].state_get_buffer_sizes.step: 0.041855 0.621903 1.08692e+08 1.81153e+06 2.4439e+07 228032 232881
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/CartGrid3D_ApplyBC: 0.000287 0.002999 744997 9312.46 39463 4090 8555
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ReflectionSymmetry_Apply: 0.017256 0.213967 4.49063e+07 561329 6.47795e+06 2358 127021
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/Boundary_ClearSelection: 0.00017 0.004 457485 5718.56 17740.6 2768 5230
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_BSSN_ADMBaseBoundaryScalar: 0.000843 0.010999 2.20242e+06 220242 1.31258e+06 75513 85228
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_BSSN_ADMBaseEverywhere: 0.072399 1.14982 1.87875e+08 1.87875e+07 3.18359e+07 1.12442e+07 1.25927e+07
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_BSSN_ADMBase_SelectBCs: 0.000352 0.007 910401 91040.1 358957 51456 53214
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/WeylScal4_SelectBoundConds: 9.9e-05 0.001 259864 25986.4 134633 10697 12110
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_ADMConstraints_evaluate: 0.224651 3.59645 5.82732e+08 5.82732e+07 1.10349e+08 3.31688e+07 3.71576e+07
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_ADMConstraints_evaluate_SelectBCs: 0.000266 0.004 694157 69415.7 172494 49755 53523
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_BSSN_ConstraintsEverywhere: 0.020951 0.317952 5.43883e+07 5.43883e+06 9.2483e+06 3.08683e+06 3.4752e+06
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_BSSN_ConstraintsEverywhere_SelectBCs: 0.000349 0.005999 909327 90932.7 358266 45726 46837
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_BSSN_ConstraintsInterior: 0.395041 6.29604 1.02462e+09 1.02462e+08 1.77288e+08 6.06305e+07 7.08545e+07
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/WeylScal4_psi4_calc_Nth: 0.293633 4.67829 7.61638e+08 7.61638e+07 1.36368e+08 4.5049e+07 5.10989e+07
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_BSSN_ConstraintsInterior_SelectBCs: 0.000414 0.004999 1.08549e+06 108549 350603 69582 70998
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/WeylScal4_psi4_calc_Nth_SelectBCs: 0.000307 0.004999 805433 80543.3 157533 62654 63608
main/Initialise/CallRestrict/Restrict: 31.8621 38.4961 8.26331e+10 9.18146e+09 7.72187e+10 1.52699e+07 2.02493e+08
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Prolongate/comm_state[1].state_get_buffer_sizes.user: 0.001828 0.026996 4.76404e+06 88223 541934 29830 40915
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Prolongate/comm_state[0].create: 0.000103 0.001 248670 4605 3526.02 3206 4551
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Prolongate/comm_state[2].state_get_buffer_sizes.step: 0.01372 0.178977 3.56729e+07 660610 1.01447e+07 61549 73687
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Prolongate/comm_state[3].state_fill_send_buffers.user: 0.046823 0.712888 1.21598e+08 2.25181e+06 1.89247e+07 486629 569770
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Prolongate/comm_state[5].state_do_some_work.user: 0.557305 8.73867 1.44557e+09 2.67698e+07 2.4924e+08 4.25382e+06 6.48047e+06
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Prolongate/comm_state[4].state_fill_send_buffers.step: 6.2e-05 0.002999 144657 2678.83 2205.63 2163 3316
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Prolongate/comm_state[7].state_empty_recv_buffers.user: 0.057429 0.816875 1.49036e+08 2.75992e+06 5.61579e+07 113656 116761
main/Initialise/CallRestrict/Restrict/comm_state[0].create: 1.4e-05 0 30124 3347.11 2798.77 2634 2915
