# Carpet timing information at iteration 0 time 0:
# 1: timer name 2: gettimeofday [secs] 3: getrusage [secs] 4: cycle [secs] 5: cycle[avg] [secs] 6: cycle[sdv] [secs] 7: cycle[min] [secs] 8: cycle[max] [secs]
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync: 0.000148 0.001 377691 37769.1 96467 26022 27670
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl_prol/CarpetLib::dh::bs3: 3.7e-05 0 106254 1770.9 330.356 1707 1728
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs1: 8e-06 0 20286 2028.6 227.267 1948 1988
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol: 0.000151 0 387236 38723.6 98048.3 25336 26539
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs2: 6.7e-05 0 173198 17319.8 11842.9 14627 16270
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_sync/CarpetLib::dh::bs3: 7e-06 0 18061 1806.1 358.113 1738 1768
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs2: 6.3e-05 0 172718 17271.8 10892.6 13844 15101
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs1: 7e-06 0 20764 2076.4 348.377 1985 2028
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest/CarpetLib::dh::bs3: 1e-05 0 20955 2328.33 1265.92 1835 1869
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/old2new_ref_prol/CarpetLib::dh::bs3: 8e-06 0 18338 1833.8 233.897 1784 1798
meta mode/meta mode/global mode/level(2)/leave_local_mode: 0.002558 0.021998 6.04338e+06 38492.9 359685 10700 18077
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl/CarpetLib::dh::bs1: 4.4e-05 0 109406 2026.04 700.304 1884 2009
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest: 0.000167 0 433063 48118.1 95020.9 31093 31567
meta mode/meta mode/global mode/level(2): 33.6581 493.995 8.72965e+10 3.63735e+09 7.45332e+10 14472 1.4348e+06
meta mode/meta mode/global mode/level(3)/enter_singlemap_mode: 0.000417 0.007 1.09553e+06 6933.74 69283.3 4815 5971
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl/CarpetLib::dh::bs3: 3.1e-05 0 96232 1782.07 491.512 1670 1786
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl: 0.000588 0 1.52462e+06 169402 85972.9 153397 159145
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_rest/CarpetLib::dh::bs1: 8e-06 0 19169 2129.89 468.215 1887 2153
meta mode/meta mode/global mode/level(1): 31.1604 452.101 8.08185e+10 3.36744e+09 6.90334e+10 16337 1.31238e+06
main/Initialise/CallInitial/CallRegridInitialMeta/Regrid/RegridMap/CarpetLib::gh::regrid/CarpetLib::dh::regrid/bcast_comm/ref_refl/CarpetLib::dh::bs2: 0.000336 0 899533 16658 20311.2 13544 14098
meta mode/meta mode/global mode/level(4): 44.9684 239.754 1.16631e+11 4.85963e+09 8.40132e+10 13902 717031
meta mode/meta mode/global mode/level(4)/enter_singlemap_mode: 0.000425 0.007997 1.13676e+06 7194.68 77731.6 4805 6127
meta mode/meta mode/global mode/level(2)/enter_singlemap_mode: 0.000511 0.006 1.30515e+06 8260.45 101288 4869 5601
meta mode/meta mode/global mode/level(2)/enter_local_mode: 0.008055 0.062993 2.10428e+07 134031 1.09944e+06 39652 170059
meta mode/meta mode/global mode/level(3)/enter_local_mode: 0.005508 0.07299 1.43813e+07 91600.6 1.07292e+06 38376 138638
meta mode/meta mode/global mode/level(3)/leave_singlemap_mode: 0.000527 0.003 1.36318e+06 8627.73 77894.7 4949 6650
meta mode/meta mode/global mode/level(1)/leave_singlemap_mode: 0.000732 0.003998 1.88525e+06 11932 92382.4 5108 6959
meta mode/meta mode/global mode/level(1)/enter_singlemap_mode: 0.000519 0.003999 1.32838e+06 8407.47 103743 4830 6142
meta mode/meta mode/global mode/level(1)/leave_local_mode: 0.002556 0.015996 6.01824e+06 38332.7 369796 10926 17900
meta mode/meta mode/global mode/level(1)/enter_local_mode: 0.007325 0.057995 1.91159e+07 121758 1.00976e+06 39765 131658
meta mode/meta mode/global mode/level(4)/leave_local_mode: 0.001789 0.014997 4.36324e+06 27791.3 312455 10936 16386
meta mode/meta mode/global mode/level(4)/leave_singlemap_mode: 0.000552 0.003 1.43757e+06 9098.54 82485.8 5022 6451
meta mode/meta mode/global mode/level(4)/enter_local_mode: 0.005683 0.062989 1.48578e+07 94635.9 921226 39327 149846
meta mode/meta mode/global mode/level(5)/enter_local_mode: 0.005988 0.051996 1.56456e+07 99653.4 1.19271e+06 41181 162684
meta mode/meta mode/global mode/level(5)/leave_local_mode: 0.001698 0.023995 4.1589e+06 26489.8 301720 10749 16092
meta mode/meta mode/global mode/level(5)/leave_singlemap_mode: 0.000538 0.007998 1.39585e+06 8834.47 79224.6 5029 5983
meta mode/meta mode/global mode/level(5): 19.2976 182.877 5.00508e+10 2.08545e+09 4.30721e+10 13893 599768
meta mode/meta mode/global mode/level(5)/enter_singlemap_mode: 0.000421 0.002 1.11818e+06 7077.07 77943.5 4796 5631
meta mode/meta mode/global mode/level(6)/enter_local_mode: 0.004734 0.035993 1.23807e+07 78857.9 759491 36287 110429
meta mode/meta mode/global mode/level(6)/leave_local_mode: 0.001705 0.020999 4.17149e+06 26570 306224 10761 15940
meta mode/meta mode/global mode/level(6)/leave_singlemap_mode: 0.000536 0.008997 1.39871e+06 8852.62 79152.6 5056 6240
meta mode/meta mode/global mode/level(6): 11.4157 167.712 2.96081e+10 1.23367e+09 2.34483e+10 13738 540421
meta mode/meta mode/global mode/level(6)/enter_singlemap_mode: 0.000417 0.006 1.07858e+06 6826.46 68803.8 4842 6338
meta mode/meta mode/global mode/level(7)/enter_local_mode: 0.004748 0.046989 1.24296e+07 79169.3 753099 37464 120065
meta mode/meta mode/global mode/level(7)/leave_local_mode: 0.001695 0.026998 4.1421e+06 26382.8 301546 10852 16367
meta mode/meta mode/global mode/level(7)/leave_singlemap_mode: 0.000532 0.005999 1.4029e+06 8879.13 84831.4 4976 6225
meta mode/meta mode/global mode/level(7): 11.4203 168.712 2.96199e+10 1.23416e+09 2.34459e+10 13413 583547
meta mode/meta mode/global mode/level(7)/enter_singlemap_mode: 0.000402 0.004 1.0739e+06 6796.8 69869.6 4833 5212
meta mode/meta mode/global mode/level(8)/enter_local_mode: 0.004792 0.057991 1.25606e+07 80004.1 767204 36877 116835
meta mode/meta mode/global mode/level(8)/leave_local_mode: 0.001699 0.023997 4.14094e+06 26375.4 301502 10691 15701
meta mode/meta mode/global mode/level(8)/leave_singlemap_mode: 0.000518 0.002999 1.38382e+06 8758.37 81180.2 4854 5934
meta mode/meta mode/global mode/level(8): 11.4154 166.977 2.96073e+10 1.23364e+09 2.34399e+10 13453 555173
meta mode/meta mode/global mode/level(8)/enter_singlemap_mode: 0.000405 0.004 1.07606e+06 6810.48 68658.9 4799 5126
meta mode/meta mode/global mode/level(9)/enter_local_mode: 0.00486 0.051994 1.27238e+07 81043.5 781512 36682 121102
meta mode/meta mode/global mode/level(9)/leave_local_mode: 0.001695 0.022999 4.15173e+06 26444.1 300523 10758 15685
meta mode/meta mode/global mode/level(9)/leave_singlemap_mode: 0.000526 0.003999 1.38759e+06 8782.24 79186.6 4903 6222
main/Initialise/CallInitial/CallRegridInitialMeta/RegridFree: 3e-06 0 7381 7381 0 7381 7381
main/Initialise/CallInitial/CCTK_BASEGRID: 0.262437 1.16782 6.80662e+08 6.80662e+07 4.8768e+08 1.1052e+07 1.20677e+07
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/StaticConformal_InitialiseState: 4.6e-05 0 123115 12311.5 59106 5497 6720
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction: 0.261251 1.15482 6.77593e+08 2.5096e+06 4.41402e+08 1627 2285
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns: 0.252788 1.05584 6.55624e+08 3.83406e+06 4.3961e+08 8134 37639
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/ADMBase_SetShiftStateOn: 6.6e-05 0 170235 17023.5 53946.5 10737 11679
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/ADMBase_SetDtLapseStateOn: 4.4e-05 0.001 116031 11603.1 44493.1 6678 7112
meta mode/meta mode/global mode/level(9): 11.4298 168.585 2.96447e+10 7.05826e+08 2.38186e+10 11984 163904
meta mode/meta mode/global mode/level(9)/enter_singlemap_mode: 0.000429 0.004 1.11589e+06 7062.61 73522.2 4799 5592
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/ADMMacros_SetLocalSpatialOrder: 3.3e-05 0.001 88123 8812.3 3096.99 8137 8179
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/SpatialSpacings: 8.9e-05 0.002 233210 23321 164997 5509 6130
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/ADMBase_SetDtShiftStateOn: 4.8e-05 0 121470 12147 43031.7 7157 7335
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/SpatialCoordinates: 0.038822 0.512921 1.00755e+08 1.00755e+07 1.62152e+07 6.36225e+06 6.9908e+06
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_SetupRes: 0.000118 0 304792 30479.2 244202 4423 4610
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/AHFinderDirect_setup: 0.169826 0.002 4.40467e+08 4.40467e+08 0 4.40467e+08 4.40467e+08
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/dissipation_basegrid: 0.0076 0.105984 1.9742e+07 1.9742e+06 3.21985e+06 1.25646e+06 1.361e+06
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/ML_ADMConstraints_CheckBoundaries: 6.4e-05 0 167678 167678 0 167678 167678
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/ML_BSSN_CheckBoundaries: 0.000145 0 376153 376153 0 376153 376153
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/NaNChecker_ResetCounter: 1.1e-05 0 29930 29930 0 29930 29930
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskZero: 0.003778 0.053992 9.81618e+06 981618 1.63117e+06 621859 704590
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskOne: 0.00761 0.104983 1.97806e+07 1.97806e+06 3.34662e+06 1.24766e+06 1.42356e+06
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_Setup: 9.3e-05 0 241152 241152 0 241152 241152
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask: 0.000634 0 1.64545e+06 1.64545e+06 0 1.64545e+06 1.64545e+06
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask/CarpetLib::ggf::recompose_crop: 5e-06 0 10412 5206 3032.07 3062 3062
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask/CarpetLib::ggf::recompose_allocate: 2.3e-05 0 57121 2856.05 10629.9 2089 2092
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskBase_AllocateMask/dh::recompose_free_old: 1e-05 0 36637 1831.85 943.528 1728 1863
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/SymBase_Check: 5.1e-05 0 133532 13353.2 4113.09 11100 12226
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/WeylScal4_CheckBoundaries: 5.9e-05 0 153822 153822 0 153822 153822
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_CheckState: 8.8e-05 0.000999 228586 228586 0 228586 228586
main/Initialise/CallInitial/CCTK_INITIAL: 292.47 4291.8 7.58557e+11 7.58557e+10 4.04813e+11 2.0841e+10 2.27767e+10
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskBase_InitMask: 0.003529 0.010996 9.17012e+06 917012 974503 497181 948003
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/CoordBase_SetupMask: 0.000688 0.002 1.80054e+06 180054 189529 139146 140853
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/CarpetMaskSetup: 0.004963 0.076989 1.28768e+07 1.28768e+06 1.16918e+06 439174 943482
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/Time_Initialise: 2.1e-05 0 55337 55337 0 55337 55337
main/Initialise/CallInitial/CCTK_INITIAL/CarpetLib::ggf::recompose_crop: 7e-06 0 13706 4568.67 4591.03 2331 2331
main/Initialise/CallInitial/CCTK_INITIAL/CarpetLib::ggf::recompose_allocate: 1.7e-05 0 42666 3555.5 10171 2138 3047
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskBase_SetMask: 0.00706 0.067988 1.83465e+07 1.83465e+06 1.93991e+06 1.03302e+06 1.48831e+06
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/TemporalSpacings: 0.000125 0.001 329282 32928.2 16169.3 28465 30980
main/Initialise/CallRestrict/Restrict/comm_state[1].state_get_buffer_sizes.user: 0.000951 0.015998 2.48095e+06 275661 146358 216574 272825
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/SphericalSurface_Set: 0.000101 0.001 263591 263591 0 263591 263591
main/Initialise/CallInitial/CCTK_INITIAL/dh::recompose_free_old: 1e-05 0 25324 2110.33 1130.06 1728 1970
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/TwoPunctures_Metadata: 0.000117 0 304576 304576 0 304576 304576
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/TwoPunctures: 291.814 4282.81 7.56855e+11 7.56855e+10 4.04367e+11 2.0732e+10 2.2689e+10
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/ADMBase_ShiftZero: 0.139267 1.61176 3.61313e+08 3.61313e+07 1.47205e+08 1.33425e+07 1.44341e+07
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/ADMBase_DtLapseZero: 0.023656 0.271959 6.14119e+07 6.14119e+06 9.8371e+06 3.81206e+06 4.22103e+06
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/ADMBase_DtShiftZero: 0.082029 1.00385 2.1286e+08 2.1286e+07 3.44635e+07 1.33909e+07 1.44807e+07
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/CarpetIOASCIIInit: 1e-05 0 25645 25645 0 25645 25645
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/CarpetIOBasicInit: 5e-06 0 13140 13140 0 13140 13140
main/Initialise/CallInitial/CCTK_BASEGRID/CallFunction/thorns/MaskBase_TestMask: 0.006336 0.101985 1.64364e+07 1.64364e+07 0 1.64364e+07 1.64364e+07
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns: 292.458 4291.62 7.58525e+11 7.08902e+09 4.64132e+11 14031 85326
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction: 292.468 4291.78 7.58553e+11 4.46207e+09 4.66274e+11 2003 374048
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/CarpetIOHDF5_Init: 1.8e-05 0 47650 47650 0 47650 47650
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/CarpetIOScalarInit: 6e-06 0 15206 15206 0 15206 15206
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/ML_BSSN_InitialADMBase1Everywhere: 0.174391 2.41563 4.52419e+08 4.52419e+07 1.62567e+08 1.83487e+07 1.97971e+07
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/ML_BSSN_InitialADMBase2BoundaryScalar: 0.00168 0.024997 4.3652e+06 436520 3.19537e+06 96170 104590
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/ML_BSSN_InitialADMBase2Interior: 0.183195 2.90056 4.75243e+08 4.75243e+07 7.80096e+07 2.80351e+07 3.16524e+07
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/MoL_StartLoop: 0.00014 0.003 356907 35690.7 86371.5 25976 27141
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/PunctureTracker_Init: 0.01736 0.249962 4.50291e+07 4.50291e+07 0 4.50291e+07 4.50291e+07
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/qlm_init: 7.5e-05 0.001 194572 194572 0 194572 194572
main/Initialise/CallInitial/CCTK_INITIAL/CallFunction/thorns/ML_BSSN_ExtrapolateGammas: 0.021363 0.310953 5.54262e+07 5.54262e+06 5.18642e+07 72996 77248
main/Initialise/CallInitial/CCTK_POSTINITIAL: 15.1922 78.908 3.94028e+10 3.94028e+09 1.93374e+10 5.29043e+08 7.55181e+08
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns: 1.24441 19.83 3.22753e+09 6.71005e+06 4.99561e+08 6221 9042
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/CarpetIOHDF5_CloseFiles: 2.9e-05 0 75835 75835 0 75835 75835
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_BSSN_ADMBaseInterior: 0.187694 2.99355 4.86915e+08 4.86915e+07 7.96605e+07 2.93991e+07 3.21226e+07
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs: 13.9245 58.6331 3.61149e+10 6.01914e+08 2.14446e+10 2.56697e+06 7.74741e+06
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Prolongate: 10.7566 49.4665 2.78986e+10 4.64977e+08 2.01969e+10 2765 6.93309e+06
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync: 3.16723 9.11361 8.21462e+09 1.3691e+08 7.65649e+09 774705 789696
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[0].create: 7.4e-05 0.004 192392 3206.53 27993.5 1826 1973
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[2].state_get_buffer_sizes.step: 0.044884 0.668897 1.16588e+08 1.94313e+06 2.5242e+07 222890 239053
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction: 15.1898 78.835 3.93968e+10 8.04015e+07 2.18799e+10 2453 15786
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[1].state_get_buffer_sizes.user: 0.00067 0.009998 1.75822e+06 29303.6 211598 9299 12553
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[3].state_fill_send_buffers.user: 0.037535 0.528923 9.75558e+07 1.62593e+06 2.04567e+07 135555 141394
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[5].state_do_some_work.user: 0.000479 0.011997 1.24879e+06 20813.1 170010 6640 6640
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[4].state_fill_send_buffers.step: 7.1e-05 0.011997 167440 2790.67 6557.32 2092 2092
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[6].state_do_some_work.step: 3.06233 7.60684 7.94262e+09 1.32377e+08 7.62892e+09 192678 232942
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[7].state_empty_recv_buffers.user: 0.017427 0.121978 4.53267e+07 755445 8.10575e+06 118343 120267
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_ADMConstraints_SelectBoundConds: 0.000176 0.004 455264 45526.4 191673 24510 24624
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Sync/comm_state[8].state_empty_recv_buffers.step: 0.002534 0.071988 6.58108e+06 109685 2.67866e+06 3530 3551
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/Boundary_ApplyPhysicalBCs: 0.018687 0.297956 4.85003e+07 606254 2.65989e+07 4732 27429
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/CartGrid3D_ApplyBC: 0.000315 0.000999 830985 10387.3 44581 4233 10073
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ReflectionSymmetry_Apply: 0.016241 0.252958 4.22754e+07 528442 6.03556e+06 2227 127635
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/Boundary_ClearSelection: 0.000169 0.006 437364 5467.05 16331.8 2756 4891
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_BSSN_ADMBaseBoundaryScalar: 0.000844 0.011997 2.20386e+06 220386 1.27227e+06 84274 87158
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_BSSN_ADMBaseEverywhere: 0.074049 1.16782 1.92164e+08 1.92164e+07 3.1163e+07 1.2172e+07 1.31124e+07
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_BSSN_ADMBase_SelectBCs: 0.000384 0.004 1.00709e+06 100709 343206 62480 64098
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/WeylScal4_SelectBoundConds: 9.5e-05 0.002 247051 24705.1 126886 10767 10767
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_ADMConstraints_evaluate: 0.221183 3.53846 5.73784e+08 5.73784e+07 1.06492e+08 3.31046e+07 3.61296e+07
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_BSSN_ConstraintsEverywhere: 0.020499 0.312952 5.32453e+07 5.32453e+06 9.33604e+06 3.04533e+06 3.40785e+06
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/thorns/ML_ADMConstraints_evaluate_SelectBCs: 0.000292 0.003999 769729 76972.9 169652 57913 57913
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Prolongate/comm_state[8].state_empty_recv_buffers.step: 7.8143 15.4726 2.02674e+10 3.75322e+08 1.96667e+10 3738 4738
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Prolongate/comm_state[6].state_do_some_work.step: 2.29741 23.9264 5.95874e+09 1.10347e+08 2.70084e+09 106370 123940
main/Initialise/CallInitial/CCTK_POSTINITIAL/CallFunction/syncs/Prolongate/comm_state[7].state_empty_recv_buffers.user: 0.168157 2.52962 4.36265e+08 8.07897e+06 1.48265e+08 209328 254136
main/Initialise/CallRestrict/CCTK_POSTRESTRICTINITIAL/CallFunction: 1.35161 21.3907 3.50558e+09 8.15251e+06 5.32003e+08 11596 13679
main/Initialise/CallRestrict/CCTK_POSTRESTRICTINITIAL/CallFunction/thorns: 0.303361 4.80027 7.86772e+08 1.8297e+06 1.84835e+08 6136 7779
main/Initialise/CallRestrict/CCTK_POSTRESTRICTINITIAL/CallFunction/thorns/ML_BSSN_SelectBoundConds: 0.000454 0.005999 1.18765e+06 118765 14635.7 113972 131417
main/Initialise/CallRestrict/CCTK_POSTRESTRICTINITIAL/CallFunction/syncs/Prolongate: 0.86079 13.5979 2.23258e+09 3.72096e+07 3.35218e+08 1805 6.79695e+06
main/Initialise/CallRestrict/CCTK_POSTRESTRICTINITIAL/CallFunction/thorns/ML_BSSN_ADMBaseInterior: 0.185853 2.95855 4.82141e+08 4.82141e+07 7.9422e+07 2.91271e+07 3.19039e+07
main/Initialise/CallRestrict/CCTK_POSTRESTRICTINITIAL/CallFunction/syncs: 1.03349 16.2925 2.68048e+09 4.46747e+07 3.93643e+08 2.23687e+06 7.98803e+06
main/Initialise/CallRestrict/CCTK_POSTRESTRICTINITIAL/CallFunction/syncs/Sync: 0.172205 2.6546 4.46638e+08 7.44397e+06 8.05814e+07 971354 1.17486e+06
main/Initialise/CallRestrict/CCTK_POSTRESTRICTINITIAL/CallFunction/syncs/Sync/comm_state[1].state_get_buffer_sizes.user: 0.000582 0.008998 1.51508e+06 25251.3 182590 7139 7769
main/Initialise/CallRestrict/CCTK_POSTRESTRICTINITIAL/CallFunction/syncs/Sync/comm_state[0].create: 6.5e-05 0.005 164997 2749.95 6391.32 1882 2053
main/Initialise/CallRestrict/CCTK_POSTRESTRICTINITIAL/CallFunction/syncs/Sync/comm_state[3].state_fill_send_buffers.user: 0.037336 0.542917 9.70411e+07 1.61735e+06 2.01078e+07 134384 134384
